FSMtype	States	Inputs	Outputs	Reduced	StronglyConnected	AccessSmax	AccessSmean	AccessSmedian	AccessSvariance	SepSmax	SepSmean	SepSmedian	SepSvariance	noSVS	SVSmax	SVSmean	SVSmedian	SVSvariance	ADSmax	ADSmean	ADSmedian	ADSvariance
3	20	2	2	1	1	6	3.200000	3.500000	2.260000	3	1.131579	1.000000	0.145845	1	5	3.684211	4.000000	0.426593	-1	-1	-1	-1	Moore_R20_8wsbf.fsm
3	20	2	2	1	1	8	3.950000	8.000000	4.847500	3	1.226316	2.000000	0.259307	1	6	4.368421	5.000000	0.443213	-1	-1	-1	-1	Moore_R20_9jHVv.fsm
3	20	2	2	1	1	6	3.150000	4.000000	2.327500	3	1.126316	1.000000	0.131413	1	5	3.736842	4.000000	0.299169	-1	-1	-1	-1	Moore_R20_9rww9.fsm
3	20	2	2	1	1	5	2.800000	3.500000	1.460000	3	1.136842	1.000000	0.149695	2	5	3.444444	4.000000	0.358025	-1	-1	-1	-1	Moore_R20_ac0wN.fsm
3	20	2	2	1	1	5	2.900000	3.500000	1.690000	3	1.126316	1.000000	0.120886	2	5	3.666667	3.500000	0.333333	-1	-1	-1	-1	Moore_R20_al9Cd.fsm
3	20	2	2	1	1	8	3.700000	5.000000	4.110000	3	1.126316	1.000000	0.120886	0	5	3.800000	4.500000	0.560000	7	5.000000	5.000000	1.200000	Moore_R20_AVqST.fsm
3	20	2	2	1	1	7	3.350000	2.500000	3.127500	3	1.178947	2.000000	0.189030	4	7	3.812500	6.000000	1.402344	-1	-1	-1	-1	Moore_R20_aWK3n.fsm
3	20	2	2	1	1	6	3.450000	1.500000	2.747500	3	1.157895	1.000000	0.154017	1	5	3.894737	3.000000	0.515235	-1	-1	-1	-1	Moore_R20_b27ax.fsm
3	20	2	2	1	1	5	2.750000	2.000000	1.387500	3	1.126316	1.000000	0.120886	0	5	3.850000	3.500000	0.327500	-1	-1	-1	-1	Moore_R20_bdjjq.fsm
3	20	2	2	1	1	6	3.150000	3.500000	2.327500	4	1.210526	1.000000	0.271468	0	5	3.850000	4.500000	0.527500	-1	-1	-1	-1	Moore_R20_Bivpf.fsm
3	20	2	2	1	1	7	3.250000	4.500000	2.887500	3	1.105263	1.000000	0.115235	2	5	3.777778	4.000000	0.283951	-1	-1	-1	-1	Moore_R20_c1l7O.fsm
3	20	2	2	1	1	7	3.300000	4.500000	3.110000	3	1.194737	2.000000	0.209446	3	6	4.352941	3.000000	1.051903	-1	-1	-1	-1	Moore_R20_ckmFG.fsm
3	20	2	2	1	1	5	2.900000	1.500000	1.690000	3	1.168421	2.500000	0.161108	0	5	4.150000	3.500000	0.527500	-1	-1	-1	-1	Moore_R20_d1saF.fsm
3	20	2	2	1	1	6	3.100000	5.500000	2.290000	4	1.126316	1.000000	0.162992	2	7	4.166667	4.000000	0.916667	-1	-1	-1	-1	Moore_R20_D4J72.fsm
3	20	2	2	1	1	9	3.800000	6.500000	5.460000	3	1.210526	2.000000	0.218837	3	5	4.058824	3.000000	0.761246	-1	-1	-1	-1	Moore_R20_DDp2s.fsm
3	20	2	2	1	1	6	3.400000	5.500000	2.740000	3	1.173684	3.000000	0.196150	3	6	3.941176	4.000000	0.878893	-1	-1	-1	-1	Moore_R20_dLEEB.fsm
3	20	2	2	1	1	6	3.250000	4.500000	2.287500	3	1.194737	2.000000	0.198920	1	5	3.684211	5.000000	0.426593	-1	-1	-1	-1	Moore_R20_DRqVg.fsm
3	20	2	2	1	1	6	3.100000	1.500000	2.190000	3	1.100000	1.000000	0.100526	4	5	3.875000	4.500000	0.234375	-1	-1	-1	-1	Moore_R20_dsJf5.fsm
3	20	2	2	1	1	7	3.300000	4.500000	2.810000	3	1.131579	1.000000	0.135319	2	4	3.611111	4.000000	0.237654	-1	-1	-1	-1	Moore_R20_e8L1P.fsm
3	20	2	2	1	1	8	4.350000	6.500000	5.327500	3	1.126316	1.000000	0.120886	3	5	3.764706	3.000000	0.297578	-1	-1	-1	-1	Moore_R20_Ef7Wh.fsm
3	20	2	2	1	1	5	3.100000	1.500000	1.890000	3	1.136842	1.000000	0.139169	0	5	3.850000	3.500000	0.327500	6	4.800000	4.500000	0.960000	Moore_R20_elFmk.fsm
3	20	2	2	1	1	7	3.700000	3.500000	3.410000	3	1.168421	1.000000	0.171634	3	6	4.058824	5.000000	0.761246	-1	-1	-1	-1	Moore_R20_fBS5u.fsm
3	20	2	2	1	1	5	2.800000	1.500000	1.460000	3	1.131579	1.000000	0.124792	0	4	3.800000	3.500000	0.160000	7	5.250000	5.000000	1.287500	Moore_R20_fcRLf.fsm
3	20	2	2	1	1	5	2.900000	3.500000	1.690000	3	1.115789	1.000000	0.123435	2	5	3.777778	4.000000	0.506173	-1	-1	-1	-1	Moore_R20_FhDv9.fsm
3	20	2	2	1	1	5	3.350000	4.500000	2.327500	3	1.189474	1.000000	0.195679	3	5	3.705882	3.000000	0.442907	-1	-1	-1	-1	Moore_R20_FZUQJ.fsm
3	20	2	2	1	1	6	3.050000	2.500000	2.347500	3	1.131579	1.000000	0.124792	4	5	3.812500	4.000000	0.652344	-1	-1	-1	-1	Moore_R20_hlFDi.fsm
3	20	2	2	1	1	7	3.700000	6.500000	3.510000	3	1.121053	1.000000	0.148504	1	6	3.842105	6.000000	0.764543	-1	-1	-1	-1	Moore_R20_hoRtk.fsm
3	20	2	2	1	1	7	3.400000	3.500000	2.940000	3	1.121053	2.000000	0.116925	1	5	3.894737	3.000000	0.515235	-1	-1	-1	-1	Moore_R20_HRJ4W.fsm
3	20	2	2	1	1	7	3.800000	5.500000	4.060000	5	1.163158	1.000000	0.273380	1	6	4.315789	3.000000	1.268698	-1	-1	-1	-1	Moore_R20_HsHrC.fsm
3	20	2	2	1	1	8	3.750000	2.500000	4.787500	3	1.115789	1.000000	0.123435	0	5	3.850000	4.000000	0.527500	-1	-1	-1	-1	Moore_R20_HzrGm.fsm
3	20	2	2	1	1	5	3.150000	4.000000	2.027500	4	1.157895	1.000000	0.196122	1	5	3.789474	3.000000	0.376731	-1	-1	-1	-1	Moore_R20_IEWvw.fsm
3	20	2	2	1	1	6	3.250000	2.500000	2.487500	3	1.121053	1.000000	0.127452	1	5	3.894737	5.000000	0.409972	-1	-1	-1	-1	Moore_R20_ikwDe.fsm
3	20	2	2	1	1	7	4.100000	5.500000	3.490000	3	1.100000	1.000000	0.111053	2	4	3.666667	3.500000	0.222222	-1	-1	-1	-1	Moore_R20_ixd0F.fsm
3	20	2	2	1	1	5	2.950000	4.000000	1.747500	5	1.205263	2.000000	0.278920	6	7	3.857143	3.500000	0.979592	-1	-1	-1	-1	Moore_R20_jaf4O.fsm
3	20	2	2	1	1	6	3.100000	3.500000	2.090000	3	1.163158	1.000000	0.178643	0	5	4.050000	4.000000	0.447500	-1	-1	-1	-1	Moore_R20_jhLFR.fsm
3	20	2	2	1	1	5	2.800000	2.000000	1.560000	3	1.094737	1.000000	0.106814	1	5	4.000000	4.000000	0.315789	-1	-1	-1	-1	Moore_R20_jWbv1.fsm
3	20	2	2	1	1	6	3.200000	2.500000	2.460000	3	1.178947	2.000000	0.189030	6	5	3.642857	3.000000	0.372449	-1	-1	-1	-1	Moore_R20_K99vB.fsm
3	20	2	2	1	1	5	3.050000	2.500000	1.747500	3	1.157895	1.000000	0.164543	2	6	3.944444	3.500000	0.830247	-1	-1	-1	-1	Moore_R20_KavRW.fsm
3	20	2	2	1	1	8	4.000000	7.000000	4.900000	3	1.131579	1.000000	0.124792	0	5	4.000000	3.500000	0.600000	6	4.700000	4.000000	0.810000	Moore_R20_ke9aG.fsm
3	20	2	2	1	1	6	3.650000	4.500000	2.327500	2	1.094737	1.000000	0.085762	2	5	3.833333	4.500000	0.361111	-1	-1	-1	-1	Moore_R20_kN7DN.fsm
3	20	2	2	1	1	5	2.800000	1.500000	1.560000	4	1.226316	1.000000	0.332992	1	5	4.210526	4.000000	0.587258	-1	-1	-1	-1	Moore_R20_KZXqY.fsm
3	20	2	2	1	1	5	2.950000	3.500000	1.747500	3	1.100000	1.000000	0.100526	1	4	3.789474	4.000000	0.166205	-1	-1	-1	-1	Moore_R20_LWKcl.fsm
3	20	2	2	1	1	5	2.900000	2.500000	1.690000	3	1.157895	1.000000	0.164543	1	7	4.105263	4.000000	1.146814	-1	-1	-1	-1	Moore_R20_M6ARs.fsm
3	20	2	2	1	1	5	3.000000	1.500000	1.900000	3	1.100000	1.000000	0.100526	5	4	3.733333	3.000000	0.195556	-1	-1	-1	-1	Moore_R20_MOiNm.fsm
3	20	2	2	1	1	6	3.300000	1.500000	2.510000	3	1.231579	1.000000	0.262161	2	6	4.222222	5.000000	0.950617	-1	-1	-1	-1	Moore_R20_mXicO.fsm
3	20	2	2	1	1	5	3.000000	3.500000	1.700000	3	1.100000	1.000000	0.100526	3	4	3.647059	4.000000	0.228374	-1	-1	-1	-1	Moore_R20_NEh9Y.fsm
3	20	2	2	1	1	6	3.300000	3.500000	2.510000	3	1.110526	1.000000	0.108837	1	4	3.736842	4.000000	0.193906	-1	-1	-1	-1	Moore_R20_NtjaL.fsm
3	20	2	2	1	1	5	3.000000	2.500000	1.700000	3	1.221053	1.000000	0.193241	5	5	3.733333	5.000000	0.595556	-1	-1	-1	-1	Moore_R20_nX1AX.fsm
3	20	2	2	1	1	8	4.250000	4.500000	3.987500	3	1.142105	1.000000	0.164017	1	5	3.894737	4.000000	0.199446	-1	-1	-1	-1	Moore_R20_OcZV3.fsm
3	20	2	2	1	1	7	3.500000	5.500000	3.450000	2	1.121053	1.000000	0.106399	2	5	3.833333	3.500000	0.250000	-1	-1	-1	-1	Moore_R20_oiSPp.fsm
3	20	2	2	1	1	7	3.500000	4.500000	3.050000	3	1.142105	2.000000	0.132438	3	5	3.588235	4.000000	0.595156	-1	-1	-1	-1	Moore_R20_OYflZ.fsm
3	20	2	2	1	1	6	3.300000	1.500000	3.010000	3	1.157895	2.000000	0.164543	2	5	4.111111	5.000000	0.543210	-1	-1	-1	-1	Moore_R20_Q47oy.fsm
3	20	2	2	1	1	10	4.500000	9.500000	7.450000	3	1.142105	1.000000	0.132438	2	5	4.055556	4.000000	0.719136	-1	-1	-1	-1	Moore_R20_rCD98.fsm
3	20	2	2	1	1	6	3.000000	2.500000	2.100000	3	1.157895	2.500000	0.164543	4	7	4.187500	4.000000	1.402344	-1	-1	-1	-1	Moore_R20_rCgPa.fsm
3	20	2	2	1	1	6	3.200000	4.500000	2.660000	3	1.147368	2.000000	0.146704	1	6	4.052632	4.000000	0.997230	-1	-1	-1	-1	Moore_R20_RyvZk.fsm
3	20	2	2	1	1	6	3.250000	3.000000	2.487500	4	1.100000	1.000000	0.132105	5	6	3.800000	4.000000	0.560000	-1	-1	-1	-1	Moore_R20_SCwYw.fsm
3	20	2	2	1	1	6	3.200000	3.500000	2.460000	4	1.152632	3.000000	0.181967	5	7	3.933333	3.000000	1.395556	-1	-1	-1	-1	Moore_R20_sdh09.fsm
3	20	2	2	1	1	4	2.800000	3.500000	1.360000	3	1.142105	1.000000	0.153490	2	5	3.833333	4.000000	0.472222	-1	-1	-1	-1	Moore_R20_sKxo4.fsm
3	20	2	2	1	1	4	2.750000	2.000000	1.287500	4	1.200000	1.000000	0.275789	1	5	3.894737	3.000000	0.725762	-1	-1	-1	-1	Moore_R20_SmEov.fsm
3	20	2	2	1	1	8	4.000000	8.000000	5.500000	3	1.105263	1.000000	0.104709	1	5	4.105263	4.000000	0.304709	-1	-1	-1	-1	Moore_R20_Sy8dm.fsm
3	20	2	2	1	1	7	3.900000	2.500000	2.890000	4	1.394737	1.000000	0.470499	1	8	4.736842	7.000000	2.825485	-1	-1	-1	-1	Moore_R20_Ta7Ry.fsm
3	20	2	2	1	1	7	3.400000	4.000000	3.340000	3	1.152632	2.000000	0.150388	3	5	3.705882	4.000000	0.442907	-1	-1	-1	-1	Moore_R20_toiHD.fsm
3	20	2	2	1	1	10	4.550000	7.500000	8.447500	2	1.105263	1.000000	0.094183	1	5	3.947368	4.000000	0.576177	-1	-1	-1	-1	Moore_R20_tu13m.fsm
3	20	2	2	1	1	6	3.100000	2.500000	2.290000	3	1.100000	1.000000	0.111053	1	5	4.000000	4.000000	0.526316	-1	-1	-1	-1	Moore_R20_tUSDw.fsm
3	20	2	2	1	1	8	4.200000	6.500000	5.860000	3	1.157895	1.000000	0.154017	4	4	3.750000	4.000000	0.312500	-1	-1	-1	-1	Moore_R20_u8ESk.fsm
3	20	2	2	1	1	6	3.100000	3.500000	2.290000	4	1.621053	1.000000	0.719557	2	9	4.777778	5.500000	4.172840	-1	-1	-1	-1	Moore_R20_UaAc9.fsm
3	20	2	2	1	1	8	3.650000	4.500000	4.027500	3	1.157895	1.000000	0.164543	0	5	3.650000	4.500000	0.427500	-1	-1	-1	-1	Moore_R20_uiUD7.fsm
3	20	2	2	1	1	5	2.850000	2.500000	1.627500	3	1.178947	1.000000	0.189030	0	6	4.250000	3.000000	1.187500	-1	-1	-1	-1	Moore_R20_UJcsZ.fsm
3	20	2	2	1	1	6	3.150000	2.500000	2.527500	3	1.136842	1.000000	0.160222	1	6	3.947368	4.000000	0.786704	-1	-1	-1	-1	Moore_R20_uMBG6.fsm
3	20	2	2	1	1	8	3.700000	3.500000	4.510000	3	1.121053	1.000000	0.127452	1	5	4.000000	4.000000	0.526316	-1	-1	-1	-1	Moore_R20_v2Fwg.fsm
3	20	2	2	1	1	5	2.900000	3.500000	1.690000	3	1.126316	1.000000	0.120886	1	6	3.947368	4.000000	0.681440	-1	-1	-1	-1	Moore_R20_Vfooi.fsm
3	20	2	2	1	1	5	2.850000	3.500000	1.527500	4	1.184211	2.500000	0.213435	0	6	4.550000	5.500000	0.647500	8	6.050000	6.000000	1.047500	Moore_R20_w4D6e.fsm
3	20	2	2	1	1	6	3.100000	3.500000	2.290000	2	1.105263	1.000000	0.094183	3	5	3.823529	5.000000	0.380623	-1	-1	-1	-1	Moore_R20_wO5Oo.fsm
3	20	2	2	1	1	9	3.850000	7.000000	5.327500	3	1.100000	1.000000	0.100526	0	5	3.900000	3.500000	0.290000	-1	-1	-1	-1	Moore_R20_xctju.fsm
3	20	2	2	1	1	6	3.150000	3.500000	2.527500	3	1.215789	3.000000	0.221856	1	7	4.315789	4.000000	0.742382	-1	-1	-1	-1	Moore_R20_xgpvY.fsm
3	20	2	2	1	1	6	3.150000	2.500000	2.327500	4	1.168421	1.000000	0.203213	1	5	4.105263	4.000000	0.409972	-1	-1	-1	-1	Moore_R20_xib5Y.fsm
3	20	2	2	1	1	9	3.950000	5.500000	5.747500	3	1.126316	1.000000	0.141939	2	5	3.944444	4.000000	0.496914	-1	-1	-1	-1	Moore_R20_xKphR.fsm
3	20	2	2	1	1	9	3.850000	5.500000	5.227500	4	1.215789	1.000000	0.263961	1	6	4.315789	3.000000	1.373961	-1	-1	-1	-1	Moore_R20_XPN1A.fsm
3	20	2	2	1	1	6	3.300000	2.000000	2.610000	3	1.115789	1.000000	0.133961	5	5	3.733333	4.000000	0.328889	-1	-1	-1	-1	Moore_R20_YLn3f.fsm
3	20	2	2	1	1	9	4.550000	8.500000	5.347500	3	1.194737	3.000000	0.241025	4	6	3.625000	3.500000	0.734375	-1	-1	-1	-1	Moore_R20_yyzVA.fsm
3	20	2	2	1	1	7	3.500000	5.500000	3.850000	4	1.226316	2.000000	0.290886	6	7	4.428571	4.500000	1.244898	-1	-1	-1	-1	Moore_R20_ZBhZZ.fsm
3	20	2	2	1	1	6	3.700000	4.500000	3.010000	3	1.215789	1.000000	0.232382	4	5	3.812500	3.500000	0.527344	-1	-1	-1	-1	Moore_R20_ZDE0z.fsm
3	20	2	2	1	1	8	4.200000	7.000000	4.860000	3	1.131579	1.000000	0.135319	1	5	3.684211	4.000000	0.426593	-1	-1	-1	-1	Moore_R20_zqhGs.fsm
3	20	2	2	1	1	6	3.050000	5.500000	2.147500	3	1.157895	1.000000	0.185596	1	5	3.894737	5.000000	0.515235	-1	-1	-1	-1	Moore_R20_zuHFo.fsm
3	30	2	2	1	1	8	4.500000	6.000000	3.183333	3	1.131034	1.000000	0.127658	3	6	4.333333	4.000000	0.518519	-1	-1	-1	-1	Moore_R30.fsm
3	30	2	2	1	1	7	3.866667	4.500000	3.182222	4	1.154023	1.000000	0.185472	5	6	4.120000	5.000000	0.585600	-1	-1	-1	-1	Moore_R30_0dEpL.fsm
3	30	2	2	1	1	7	3.966667	1.500000	3.565556	3	1.142529	1.000000	0.145203	2	5	4.285714	4.000000	0.346939	-1	-1	-1	-1	Moore_R30_0Hitq.fsm
3	30	2	2	1	1	7	3.600000	5.500000	2.440000	3	1.137931	1.000000	0.132699	3	5	4.222222	3.000000	0.469136	-1	-1	-1	-1	Moore_R30_0PJzP.fsm
3	30	2	2	1	1	6	3.533333	4.500000	2.048889	4	1.197701	2.000000	0.213788	8	6	4.636364	4.500000	0.958678	-1	-1	-1	-1	Moore_R30_0TX8Q.fsm
3	30	2	2	1	1	6	3.500000	1.500000	2.050000	3	1.128736	1.000000	0.135151	2	5	4.392857	4.500000	0.381378	-1	-1	-1	-1	Moore_R30_1f1Mw.fsm
3	30	2	2	1	1	10	4.566667	6.500000	5.712222	3	1.131034	1.000000	0.132255	1	5	4.172414	3.000000	0.418549	-1	-1	-1	-1	Moore_R30_21Neh.fsm
3	30	2	2	1	1	7	3.700000	4.500000	2.676667	3	1.140230	2.000000	0.134359	3	7	4.222222	4.000000	0.691358	-1	-1	-1	-1	Moore_R30_3U37F.fsm
3	30	2	2	1	1	7	3.966667	5.500000	3.298889	3	1.151724	2.000000	0.151692	5	5	3.960000	4.000000	0.358400	-1	-1	-1	-1	Moore_R30_4jbjM.fsm
3	30	2	2	1	1	9	4.133333	3.500000	4.915556	3	1.144828	1.000000	0.146841	1	5	4.344828	4.000000	0.363853	-1	-1	-1	-1	Moore_R30_4PLDh.fsm
3	30	2	2	1	1	7	3.733333	3.500000	2.928889	3	1.110345	1.000000	0.107364	2	5	4.321429	4.000000	0.218112	-1	-1	-1	-1	Moore_R30_5sOD0.fsm
3	30	2	2	1	1	8	4.133333	5.500000	3.715556	3	1.110345	1.000000	0.102767	0	6	4.233333	4.500000	0.378889	-1	-1	-1	-1	Moore_R30_5TxhA.fsm
3	30	2	2	1	1	8	4.200000	3.000000	3.626667	3	1.121839	1.000000	0.116190	3	5	4.296296	4.000000	0.356653	-1	-1	-1	-1	Moore_R30_5Y5M0.fsm
3	30	2	2	1	1	6	3.433333	4.500000	1.912222	3	1.142529	2.000000	0.154398	3	5	4.185185	4.000000	0.299040	-1	-1	-1	-1	Moore_R30_6KqEF.fsm
3	30	2	2	1	1	7	4.300000	6.500000	2.610000	3	1.165517	3.000000	0.174903	5	7	4.520000	4.000000	0.729600	-1	-1	-1	-1	Moore_R30_6YPVK.fsm
3	30	2	2	1	1	9	4.300000	4.500000	4.343333	3	1.137931	1.000000	0.132699	2	6	4.357143	4.000000	0.586735	-1	-1	-1	-1	Moore_R30_7Y88b.fsm
3	30	2	2	1	1	10	4.566667	2.500000	6.312222	3	1.117241	1.000000	0.117289	2	6	4.214286	4.000000	0.454082	-1	-1	-1	-1	Moore_R30_88J3R.fsm
3	30	2	2	1	1	7	3.733333	4.500000	2.862222	4	1.156322	1.000000	0.168667	5	6	4.320000	4.000000	0.537600	-1	-1	-1	-1	Moore_R30_8bB1a.fsm
3	30	2	2	1	1	7	3.733333	5.500000	2.928889	5	1.183908	2.000000	0.237442	3	6	4.296296	4.000000	0.578875	-1	-1	-1	-1	Moore_R30_8LTE7.fsm
3	30	2	2	1	1	7	3.833333	2.000000	3.272222	3	1.126437	1.000000	0.124244	3	5	4.259259	5.000000	0.488340	-1	-1	-1	-1	Moore_R30_8qQbZ.fsm
3	30	2	2	1	1	7	3.600000	4.500000	2.506667	3	1.133333	2.000000	0.138544	2	6	4.250000	4.500000	0.616071	-1	-1	-1	-1	Moore_R30_9xoLm.fsm
3	30	2	2	1	1	7	3.766667	4.500000	2.445556	3	1.114943	1.000000	0.115524	4	5	4.230769	4.000000	0.254438	-1	-1	-1	-1	Moore_R30_9XtNA.fsm
3	30	2	2	1	1	7	3.700000	6.500000	2.743333	3	1.158621	2.000000	0.161046	3	6	4.296296	5.000000	0.578875	-1	-1	-1	-1	Moore_R30_a17aC.fsm
3	30	2	2	1	1	9	4.333333	4.000000	4.355556	3	1.259770	2.000000	0.242864	2	7	4.357143	4.000000	0.943878	-1	-1	-1	-1	Moore_R30_aJV8H.fsm
3	30	2	2	1	1	7	3.933333	5.500000	2.662222	3	1.133333	1.000000	0.143142	4	6	4.307692	5.000000	0.520710	-1	-1	-1	-1	Moore_R30_auMEW.fsm
3	30	2	2	1	1	7	3.800000	4.500000	3.026667	3	1.137931	1.000000	0.132699	3	6	4.259259	4.000000	0.562414	-1	-1	-1	-1	Moore_R30_aYDJ9.fsm
3	30	2	2	1	1	8	5.700000	6.500000	5.143333	3	1.117241	1.000000	0.112691	7	6	4.391304	5.000000	0.325142	-1	-1	-1	-1	Moore_R30_bE96t.fsm
3	30	2	2	1	1	6	3.566667	1.500000	2.178889	3	1.149425	2.000000	0.150086	4	6	4.461538	4.500000	0.556213	-1	-1	-1	-1	Moore_R30_cDUeQ.fsm
3	30	2	2	1	1	7	3.533333	6.500000	2.315556	3	1.131034	2.000000	0.127658	0	6	4.300000	4.000000	0.476667	-1	-1	-1	-1	Moore_R30_cJKDQ.fsm
3	30	2	2	1	1	7	3.900000	2.500000	2.690000	3	1.179310	2.000000	0.193135	2	5	4.357143	4.500000	0.443878	-1	-1	-1	-1	Moore_R30_CQsfg.fsm
3	30	2	2	1	1	6	3.700000	4.500000	2.410000	3	1.110345	1.000000	0.107364	3	6	4.333333	5.000000	0.592593	-1	-1	-1	-1	Moore_R30_CqsVh.fsm
3	30	2	2	1	1	7	3.666667	5.500000	2.622222	3	1.167816	2.000000	0.176435	3	6	4.259259	4.000000	0.784636	-1	-1	-1	-1	Moore_R30_d4rGH.fsm
3	30	2	2	1	1	8	4.633333	4.500000	4.032222	3	1.227586	2.000000	0.230963	7	7	4.260870	4.000000	0.801512	-1	-1	-1	-1	Moore_R30_dj2hR.fsm
3	30	2	2	1	1	6	3.433333	3.500000	1.978889	3	1.119540	1.000000	0.137434	5	6	4.320000	4.000000	0.537600	-1	-1	-1	-1	Moore_R30_dVlKx.fsm
3	30	2	2	1	1	7	3.833333	4.500000	3.272222	4	1.409195	1.000000	0.434858	4	7	4.423077	5.000000	1.397929	-1	-1	-1	-1	Moore_R30_dwsbZ.fsm
3	30	2	2	1	1	9	4.500000	5.500000	5.250000	4	1.156322	2.000000	0.168667	5	6	4.240000	5.000000	0.502400	-1	-1	-1	-1	Moore_R30_dX8Dz.fsm
3	30	2	2	1	1	7	4.200000	4.500000	3.426667	3	1.124138	1.000000	0.127119	1	6	4.275862	4.000000	0.337693	-1	-1	-1	-1	Moore_R30_E9TJc.fsm
3	30	2	2	1	1	10	5.833333	8.500000	7.538889	3	1.142529	1.000000	0.136007	3	5	4.518519	5.000000	0.323731	-1	-1	-1	-1	Moore_R30_F2nkc.fsm
3	30	2	2	1	1	11	5.366667	4.500000	7.832222	3	1.126437	1.000000	0.128841	6	5	4.166667	5.000000	0.388889	-1	-1	-1	-1	Moore_R30_g0BbI.fsm
3	30	2	2	1	1	7	4.066667	5.500000	3.195556	3	1.105747	1.000000	0.103760	3	5	4.259259	5.000000	0.266118	-1	-1	-1	-1	Moore_R30_gElcN.fsm
3	30	2	2	1	1	7	3.666667	4.000000	2.822222	3	1.149425	3.000000	0.159281	3	6	4.444444	5.000000	0.543210	-1	-1	-1	-1	Moore_R30_GrDdj.fsm
3	30	2	2	1	1	6	3.666667	1.500000	2.355556	3	1.114943	1.000000	0.110926	2	6	4.321429	4.000000	0.360969	-1	-1	-1	-1	Moore_R30_HzfK7.fsm
3	30	2	2	1	1	8	4.366667	6.500000	4.365556	3	1.154023	2.000000	0.162484	3	6	4.222222	3.000000	0.469136	-1	-1	-1	-1	Moore_R30_iKBXl.fsm
3	30	2	2	1	1	8	3.966667	5.000000	3.365556	4	1.142529	3.000000	0.163594	7	6	4.260870	4.000000	0.627599	-1	-1	-1	-1	Moore_R30_Ir1PL.fsm
3	30	2	2	1	1	9	4.433333	9.000000	5.045556	3	1.131034	1.000000	0.136853	2	6	4.464286	3.500000	0.391582	-1	-1	-1	-1	Moore_R30_Ji0fb.fsm
3	30	2	2	1	1	7	3.833333	3.500000	2.805556	3	1.154023	1.000000	0.162484	7	6	4.347826	5.000000	0.487713	-1	-1	-1	-1	Moore_R30_k5JaE.fsm
3	30	2	2	1	1	11	5.633333	9.500000	9.632222	4	1.177011	1.000000	0.214644	4	6	4.423077	5.500000	1.013314	-1	-1	-1	-1	Moore_R30_kc5at.fsm
3	30	2	2	1	1	10	5.433333	5.500000	6.512222	3	1.133333	1.000000	0.143142	4	6	4.230769	5.000000	0.408284	-1	-1	-1	-1	Moore_R30_kSW0m.fsm
3	30	2	2	1	1	7	3.933333	3.000000	3.595556	3	1.112644	1.000000	0.118346	8	5	4.136364	4.500000	0.390496	-1	-1	-1	-1	Moore_R30_KTTYr.fsm
3	30	2	2	1	1	11	4.666667	2.500000	7.022222	3	1.137931	2.000000	0.141895	2	5	4.214286	4.000000	0.382653	-1	-1	-1	-1	Moore_R30_L5fYH.fsm
3	30	2	2	1	1	8	4.133333	6.500000	4.182222	4	1.170115	1.000000	0.187153	1	6	4.275862	4.000000	0.268728	-1	-1	-1	-1	Moore_R30_LItOT.fsm
3	30	2	2	1	1	6	3.466667	4.500000	1.982222	3	1.216092	2.000000	0.238362	4	6	4.346154	4.000000	0.918639	-1	-1	-1	-1	Moore_R30_LYqvd.fsm
3	30	2	2	1	1	9	5.466667	6.500000	6.248889	3	1.151724	1.000000	0.160888	6	6	4.250000	4.500000	0.604167	-1	-1	-1	-1	Moore_R30_M0O0T.fsm
3	30	2	2	1	1	8	4.300000	2.500000	4.410000	4	1.218391	2.000000	0.230466	2	6	4.285714	4.000000	0.632653	-1	-1	-1	-1	Moore_R30_MACOi.fsm
3	30	2	2	1	1	8	4.133333	3.500000	4.448889	3	1.209195	2.000000	0.197617	3	6	4.444444	3.000000	1.209877	-1	-1	-1	-1	Moore_R30_mBQb8.fsm
3	30	2	2	1	1	9	4.100000	6.500000	4.490000	2	1.101149	1.000000	0.090918	6	5	4.041667	4.000000	0.039931	-1	-1	-1	-1	Moore_R30_mEMLQ.fsm
3	30	2	2	1	1	10	4.666667	3.500000	5.888889	5	1.172414	2.000000	0.207055	4	6	4.230769	4.000000	0.562130	-1	-1	-1	-1	Moore_R30_MyTWw.fsm
3	30	2	2	1	1	8	3.966667	4.500000	3.632222	4	1.204598	1.000000	0.222508	7	6	4.739130	5.000000	0.366730	-1	-1	-1	-1	Moore_R30_n19ZY.fsm
3	30	2	2	1	1	6	3.500000	4.500000	2.116667	3	1.160920	2.000000	0.158013	1	6	4.379310	4.000000	0.787158	-1	-1	-1	-1	Moore_R30_N5EA8.fsm
3	30	2	2	1	1	9	4.400000	8.500000	5.306667	5	1.245977	2.000000	0.341794	5	7	4.600000	4.000000	1.360000	-1	-1	-1	-1	Moore_R30_NHOCB.fsm
3	30	2	2	1	1	8	4.766667	3.500000	3.912222	3	1.117241	1.000000	0.112691	6	5	4.291667	4.500000	0.206597	-1	-1	-1	-1	Moore_R30_nNuuX.fsm
3	30	2	2	1	1	8	3.700000	4.000000	3.343333	3	1.110345	1.000000	0.116560	1	6	4.379310	4.000000	0.373365	-1	-1	-1	-1	Moore_R30_NrxXY.fsm
3	30	2	2	1	1	10	4.933333	6.500000	5.928889	3	1.195402	2.000000	0.189404	4	7	4.538462	3.000000	1.171598	-1	-1	-1	-1	Moore_R30_nwOPz.fsm
